timesTamp,parameterName,sensorId,RMSVelocityH,RMSVelocityV,RMSVelocityA,mae,anomaly,severity
2025-11-11 18:30:00,Pump_1,189310001,1.971,2.716,2.237,0.02272663495649402,True,Leve
2025-11-11 19:00:00,Pump_1,189310001,1.97,2.725,2.225,0.022794899806541275,True,Leve
2025-11-11 19:30:00,Pump_1,189310001,1.981,2.723,2.227,0.022889400438548806,True,Leve
2025-11-11 20:00:00,Pump_1,189310001,1.98,2.72,2.219,0.02303238947772419,True,Leve
2025-11-11 20:30:00,Pump_1,189310001,1.979,2.73,2.217,0.023162142044578466,True,Leve
2025-11-11 21:00:00,Pump_1,189310001,1.982,2.717,2.231,0.023420942373833416,True,Leve
2025-11-11 21:30:00,Pump_1,189310001,1.974,2.728,2.223,0.023573337910116034,True,Leve
2025-11-11 22:00:00,Pump_1,189310001,1.977,2.729,2.22,0.023613795566525552,True,Leve
2025-11-11 22:30:00,Pump_1,189310001,1.973,2.726,2.233,0.02378993746414216,True,Leve
2025-11-11 23:00:00,Pump_1,189310001,1.974,2.725,2.229,0.023756775017131308,True,Leve
2025-11-11 23:30:00,Pump_1,189310001,1.977,2.727,2.231,0.023726413346293176,True,Leve
2025-11-12 00:00:00,Pump_1,189310001,1.983,2.725,2.225,0.02379033606296403,True,Leve
2025-11-12 00:30:00,Pump_1,189310001,1.985,2.723,2.231,0.023860805111832965,True,Leve
2025-11-12 01:00:00,Pump_1,189310001,1.97,2.734,2.226,0.023887163916167513,True,Leve
2025-11-12 01:30:00,Pump_1,189310001,1.976,2.725,2.217,0.02395933098783797,True,Leve
2025-11-12 02:00:00,Pump_1,189310001,1.974,2.736,2.216,0.024072946039640872,True,Leve
2025-11-12 02:30:00,Pump_1,189310001,1.969,2.736,2.227,0.02416030405060884,True,Leve
2025-11-12 03:00:00,Pump_1,189310001,1.97,2.742,2.221,0.02422050736474602,True,Leve
2025-11-12 03:30:00,Pump_1,189310001,1.976,2.725,2.222,0.024396359028916195,True,Leve
2025-11-12 04:00:00,Pump_1,189310001,1.978,2.744,2.217,0.024394532346238076,True,Leve
2025-11-12 04:30:00,Pump_1,189310001,1.969,2.741,2.226,0.024522073035229273,True,Leve
2025-11-12 05:00:00,Pump_1,189310001,1.98,2.726,2.224,0.02465417512286655,True,Leve
2025-11-12 05:30:00,Pump_1,189310001,1.968,2.729,2.231,0.024771466012573,True,Leve
2025-11-12 06:00:00,Pump_1,189310001,1.976,2.734,2.225,0.02478424221039694,True,Leve
2025-11-12 06:30:00,Pump_1,189310001,1.97,2.741,2.217,0.024812659763047126,True,Leve
2025-11-12 07:00:00,Pump_1,189310001,1.978,2.735,2.224,0.024993659215877158,True,Leve
2025-11-12 07:30:00,Pump_1,189310001,1.976,2.73,2.232,0.025086337434359292,True,Leve
2025-11-12 08:00:00,Pump_1,189310001,1.984,2.739,2.218,0.025046002631955062,True,Leve
2025-11-12 08:30:00,Pump_1,189310001,1.987,2.749,2.217,0.02515245626421377,True,Leve
2025-11-12 09:00:00,Pump_1,189310001,1.971,2.737,2.214,0.025294432578177976,True,Leve
2025-11-12 09:30:00,Pump_1,189310001,1.979,2.735,2.212,0.02538042427909634,True,Leve
2025-11-12 10:00:00,Pump_1,189310001,1.984,2.736,2.215,0.025497872609709718,True,Leve
2025-11-12 10:30:00,Pump_1,189310001,1.97,2.748,2.214,0.025599293806530306,True,Leve
2025-11-12 11:00:00,Pump_1,189310001,1.987,2.749,2.214,0.02576165903717551,True,Leve
2025-11-12 11:30:00,Pump_1,189310001,1.988,2.736,2.228,0.02600796768477091,True,Leve
2025-11-12 12:00:00,Pump_1,189310001,1.97,2.754,2.226,0.026105281262557095,True,Leve
2025-11-12 12:30:00,Pump_1,189310001,1.973,2.751,2.215,0.026128617380420098,True,Leve
2025-11-12 13:00:00,Pump_1,189310001,1.979,2.75,2.21,0.02623179911335079,True,Leve
2025-11-12 13:30:00,Pump_1,189310001,1.983,3.331,2.228,0.02642886391908962,True,Leve
2025-11-12 14:00:00,Pump_1,189310001,1.97,2.748,2.218,0.029161091377585553,True,Leve
2025-11-12 14:30:00,Pump_1,189310001,1.978,2.748,2.22,0.029155027301352925,True,Leve
2025-11-12 15:00:00,Pump_1,189310001,1.975,2.751,2.21,0.02925680529012358,True,Leve
2025-11-12 15:30:00,Pump_1,189310001,1.977,2.742,2.219,0.02935421934198758,True,Leve
2025-11-12 16:00:00,Pump_1,189310001,1.986,2.75,2.22,0.02939697992999811,True,Leve
2025-11-12 16:30:00,Pump_1,189310001,1.986,2.745,2.227,0.02942589060685555,True,Leve
2025-11-12 17:00:00,Pump_1,189310001,1.972,2.742,2.208,0.029490124380917866,True,Leve
2025-11-12 17:30:00,Pump_1,189310001,1.974,2.752,2.221,0.029527506522340357,True,Leve
2025-11-12 18:00:00,Pump_1,189310001,1.986,2.76,2.212,0.029641874081048236,True,Leve
2025-11-12 18:30:00,Pump_1,189310001,1.976,2.755,2.209,0.029816520870764092,True,Leve
2025-11-12 19:00:00,Pump_1,189310001,1.975,2.762,2.218,0.029896239329593066,True,Leve
2025-11-12 19:30:00,Pump_1,189310001,1.973,2.752,2.212,0.029951850057553266,True,Leve
2025-11-12 20:00:00,Pump_1,189310001,1.978,2.761,2.22,0.030041025090804047,True,Leve
2025-11-12 20:30:00,Pump_1,189310001,1.982,2.756,2.222,0.030019859454096742,True,Leve
2025-11-12 21:00:00,Pump_1,189310001,1.984,2.758,2.207,0.029932246578593596,True,Leve
2025-11-12 21:30:00,Pump_1,189310001,1.977,2.75,2.213,0.030073500617553303,True,Leve
2025-11-12 22:00:00,Pump_1,189310001,1.98,2.759,2.224,0.03006786982294951,True,Leve
2025-11-12 22:30:00,Pump_1,189310001,1.982,2.755,2.208,0.030055997849667608,True,Leve
2025-11-12 23:00:00,Pump_1,189310001,1.972,2.766,2.215,0.03016247791432352,True,Leve
2025-11-12 23:30:00,Pump_1,189310001,1.977,2.764,2.208,0.030138336869627327,True,Leve
2025-11-13 00:00:00,Pump_1,189310001,1.981,2.758,2.211,0.03028944599287388,True,Leve
2025-11-13 00:30:00,Pump_1,189310001,1.989,2.762,2.214,0.030462463197607918,True,Leve
2025-11-13 01:00:00,Pump_1,189310001,1.983,2.76,2.21,0.030656521491153665,True,Leve
2025-11-13 01:30:00,Pump_1,189310001,1.985,2.761,2.212,0.03079590544025275,True,Leve
2025-11-13 02:00:00,Pump_1,189310001,1.983,2.752,2.21,0.028929764190938574,True,Leve
2025-11-13 02:30:00,Pump_1,189310001,1.983,2.762,2.204,0.029056387183873007,True,Leve
2025-11-13 03:00:00,Pump_1,189310001,1.979,2.772,2.218,0.029218780657967187,True,Leve
2025-11-13 03:30:00,Pump_1,189310001,1.982,2.763,2.216,0.029293422450317012,True,Leve
2025-11-13 04:00:00,Pump_1,189310001,1.982,2.769,2.218,0.02941017141625791,True,Leve
2025-11-13 04:30:00,Pump_1,189310001,1.986,2.773,2.204,0.029462598299695244,True,Leve
2025-11-13 05:00:00,Pump_1,189310001,1.977,2.768,2.208,0.029675703338636575,True,Leve
2025-11-13 05:30:00,Pump_1,189310001,1.976,2.762,2.207,0.02980760752908714,True,Leve
2025-11-13 06:00:00,Pump_1,189310001,1.992,2.758,2.218,0.029922679194684703,True,Leve
2025-11-13 06:30:00,Pump_1,189310001,1.975,2.763,2.219,0.02991665468307096,True,Leve
2025-11-13 07:00:00,Pump_1,189310001,1.983,2.766,2.22,0.02989205290391024,True,Leve
2025-11-13 07:30:00,Pump_1,189310001,1.977,2.762,2.21,0.029943974119722716,True,Leve
2025-11-13 08:00:00,Pump_1,189310001,1.993,2.77,2.214,0.030014321323367357,True,Leve
2025-11-13 08:30:00,Pump_1,189310001,1.985,2.759,2.202,0.03016708855466911,True,Leve
2025-11-13 09:00:00,Pump_1,189310001,1.991,2.775,2.215,0.03028246225617738,True,Leve
2025-11-13 09:30:00,Pump_1,189310001,1.98,2.777,2.203,0.030352780907277777,True,Leve
2025-11-13 10:00:00,Pump_1,189310001,1.989,2.765,2.202,0.030526878263765274,True,Leve
2025-11-13 10:30:00,Pump_1,189310001,1.976,2.771,2.207,0.030702899487062743,True,Leve
2025-11-13 11:00:00,Pump_1,189310001,1.978,2.772,2.216,0.03073399255461229,True,Leve
2025-11-13 11:30:00,Pump_1,189310001,1.989,2.78,2.208,0.03078937127133467,True,Leve
2025-11-13 12:00:00,Pump_1,189310001,1.988,2.78,2.217,0.030934272403594112,True,Leve
2025-11-13 12:30:00,Pump_1,189310001,1.982,2.777,2.208,0.03103332786783941,True,Leve
2025-11-13 13:00:00,Pump_1,189310001,1.982,2.776,2.208,0.031078142229062515,True,Leve
2025-11-13 13:30:00,Pump_1,189310001,1.985,2.766,2.208,0.031144903633066417,True,Leve
2025-11-13 14:00:00,Pump_1,189310001,1.993,2.769,2.205,0.031177397528873392,True,Leve
2025-11-13 14:30:00,Pump_1,189310001,1.978,2.768,2.213,0.03132452028206022,True,Leve
2025-11-13 15:00:00,Pump_1,189310001,1.993,2.781,2.207,0.031276121874735524,True,Leve
2025-11-13 15:30:00,Pump_1,189310001,1.979,2.784,2.203,0.031459394654427854,True,Leve
2025-11-13 16:00:00,Pump_1,189310001,1.98,2.781,2.216,0.031595087706833974,True,Leve
2025-11-13 16:30:00,Pump_1,189310001,1.978,2.769,2.216,0.03164010968723971,True,Leve
2025-11-13 17:00:00,Pump_1,189310001,1.983,2.782,2.209,0.0315162665042709,True,Leve
2025-11-13 17:30:00,Pump_1,189310001,1.98,2.78,2.21,0.031609358906351026,True,Leve
2025-11-13 18:00:00,Pump_1,189310001,1.974,2.782,2.201,0.03169233285459194,True,Leve
2025-11-13 18:30:00,Pump_1,189310001,1.989,2.774,2.215,0.0317578305043514,True,Leve
2025-11-13 19:00:00,Pump_1,189310001,1.975,2.781,2.206,0.03189328875921159,True,Leve
2025-11-13 19:30:00,Pump_1,189310001,1.983,2.773,2.219,0.03196598491030554,True,Leve
2025-11-13 20:00:00,Pump_1,189310001,1.983,2.774,2.216,0.0319875023015834,True,Leve
2025-11-13 20:30:00,Pump_1,189310001,1.983,2.783,2.208,0.031918318683576405,True,Leve
2025-11-13 21:00:00,Pump_1,189310001,1.973,2.767,2.205,0.03196921900165871,True,Leve
2025-11-13 21:30:00,Pump_1,189310001,1.966,2.778,2.212,0.03186765158772921,True,Leve
2025-11-13 22:00:00,Pump_1,189310001,1.984,2.772,2.207,0.031746572456699346,True,Leve
2025-11-13 22:30:00,Pump_1,189310001,1.967,2.785,2.219,0.03171854518559894,True,Leve
2025-11-13 23:00:00,Pump_1,189310001,1.973,2.775,2.22,0.03166734108500182,True,Leve
2025-11-13 23:30:00,Pump_1,189310001,1.982,2.782,2.218,0.03162450984032446,True,Leve
2025-11-14 00:00:00,Pump_1,189310001,1.972,2.787,2.213,0.03154552672722074,True,Leve
2025-11-14 00:30:00,Pump_1,189310001,1.969,2.769,2.221,0.0314982412490271,True,Leve
2025-11-14 01:00:00,Pump_1,189310001,1.965,2.772,2.213,0.03131419844195823,True,Leve
2025-11-14 01:30:00,Pump_1,189310001,1.978,2.781,2.207,0.031166154567218038,True,Leve
2025-11-14 02:00:00,Pump_1,189310001,1.963,2.775,2.206,0.03118854681200652,True,Leve
2025-11-14 02:30:00,Pump_1,189310001,1.978,2.769,2.22,0.031029722593553785,True,Leve
2025-11-14 03:00:00,Pump_1,189310001,1.97,2.777,2.222,0.03099029601447249,True,Leve
2025-11-14 03:30:00,Pump_1,189310001,1.966,2.785,2.224,0.030767475408812653,True,Leve
2025-11-14 04:00:00,Pump_1,189310001,1.958,2.778,2.209,0.030602540602241126,True,Leve
2025-11-14 04:30:00,Pump_1,189310001,1.96,2.771,2.225,0.030497329633850705,True,Leve
2025-11-14 05:00:00,Pump_1,189310001,2.502,2.773,2.218,0.03034304536466168,True,Leve
2025-11-14 05:30:00,Pump_1,189310001,1.969,2.78,2.214,0.03337318551219819,True,Crítica
2025-11-14 06:00:00,Pump_1,189310001,1.969,2.782,2.212,0.033263798769674925,True,Crítica
2025-11-14 06:30:00,Pump_1,189310001,1.959,2.781,2.225,0.033161562790857566,True,Crítica
2025-11-14 07:00:00,Pump_1,189310001,1.96,2.772,2.209,0.032924452741942487,True,Crítica
2025-11-14 07:30:00,Pump_1,189310001,1.956,2.786,2.227,0.03275448427726199,True,Crítica
2025-11-14 08:00:00,Pump_1,189310001,1.952,2.783,2.214,0.032565503515550605,True,Crítica
2025-11-14 08:30:00,Pump_1,189310001,1.964,2.779,2.221,0.03239025421658655,True,Leve
2025-11-14 09:00:00,Pump_1,189310001,1.959,2.778,2.21,0.03216551183177162,True,Leve
2025-11-14 09:30:00,Pump_1,189310001,1.953,2.772,2.21,0.03207416615978465,True,Leve
2025-11-14 10:00:00,Pump_1,189310001,1.966,2.769,2.215,0.0319597311724874,True,Leve
2025-11-14 10:30:00,Pump_1,189310001,1.958,2.77,2.23,0.03177902109951577,True,Leve
2025-11-14 11:00:00,Pump_1,189310001,1.959,2.77,2.213,0.03159181317227272,True,Leve
2025-11-14 11:30:00,Pump_1,189310001,1.955,2.784,2.215,0.0315093338653723,True,Leve
2025-11-14 12:00:00,Pump_1,189310001,1.956,2.768,2.227,0.031372044000423906,True,Leve
2025-11-14 12:30:00,Pump_1,189310001,1.963,2.777,2.227,0.031133128880621214,True,Leve
2025-11-14 13:00:00,Pump_1,189310001,1.963,2.779,2.229,0.031105242307698858,True,Leve
2025-11-14 13:30:00,Pump_1,189310001,1.96,2.781,2.227,0.031064868101720648,True,Leve
2025-11-14 14:00:00,Pump_1,189310001,1.955,2.773,2.227,0.03089483775645073,True,Leve
2025-11-14 14:30:00,Pump_1,189310001,1.96,2.77,2.218,0.030783208214320266,True,Leve
2025-11-14 15:00:00,Pump_1,189310001,1.943,2.787,2.228,0.030736733449486686,True,Leve
2025-11-14 15:30:00,Pump_1,189310001,1.954,2.775,2.22,0.03065570274392374,True,Leve
2025-11-14 16:00:00,Pump_1,189310001,1.958,2.777,2.219,0.030638444968906744,True,Leve
2025-11-14 16:30:00,Pump_1,189310001,1.953,2.776,2.217,0.030661842507092568,True,Leve
2025-11-14 17:00:00,Pump_1,189310001,1.957,2.787,2.232,0.030727159538096332,True,Leve
2025-11-14 17:30:00,Pump_1,189310001,1.944,2.781,2.216,0.027580353885905223,True,Leve
2025-11-14 18:00:00,Pump_1,189310001,1.957,2.781,2.219,0.027445198506151777,True,Leve
2025-11-14 18:30:00,Pump_1,189310001,1.945,2.784,2.232,0.027358518775759955,True,Leve
2025-11-14 19:00:00,Pump_1,189310001,1.954,2.777,2.233,0.027248722974113085,True,Leve
2025-11-14 19:30:00,Pump_1,189310001,1.948,2.788,2.23,0.027126003973035367,True,Leve
2025-11-14 20:00:00,Pump_1,189310001,1.951,2.785,2.22,0.027069128282661552,True,Leve
2025-11-14 20:30:00,Pump_1,189310001,1.937,2.77,2.226,0.02705326984503853,True,Leve
2025-11-14 21:00:00,Pump_1,189310001,1.936,2.772,2.229,0.02683686199613624,True,Leve
2025-11-14 21:30:00,Pump_1,189310001,1.937,2.772,2.231,0.026599624343674605,True,Leve
2025-11-14 22:00:00,Pump_1,189310001,1.944,2.776,2.231,0.026415382330800017,True,Leve
2025-11-14 22:30:00,Pump_1,189310001,1.947,2.78,2.229,0.02626276196319094,True,Leve
2025-11-14 23:00:00,Pump_1,189310001,1.948,2.779,2.221,0.026248278247527887,True,Leve
2025-11-14 23:30:00,Pump_1,189310001,1.933,2.768,2.23,0.026214617136171302,True,Leve
2025-11-15 00:00:00,Pump_1,189310001,1.933,2.769,2.237,0.02596817498747189,True,Leve
2025-11-15 00:30:00,Pump_1,189310001,1.948,2.788,2.229,0.02579171728665739,True,Leve
2025-11-15 01:00:00,Pump_1,189310001,1.936,2.769,2.231,0.025768220794340706,True,Leve
2025-11-15 01:30:00,Pump_1,189310001,1.946,2.775,2.22,0.025574754032314587,True,Leve
2025-11-15 02:00:00,Pump_1,189310001,1.93,2.774,2.227,0.025527156107925372,True,Leve
2025-11-15 02:30:00,Pump_1,189310001,1.932,2.775,2.229,0.02539888788252701,True,Leve
2025-11-15 03:00:00,Pump_1,189310001,1.944,2.771,2.235,0.025240818955967182,True,Leve
2025-11-15 03:30:00,Pump_1,189310001,1.941,2.784,2.222,0.025148564968480433,True,Leve
2025-11-15 04:00:00,Pump_1,189310001,1.944,2.769,2.24,0.025143129247038376,True,Leve
2025-11-15 04:30:00,Pump_1,189310001,1.936,2.787,2.223,0.024966507916352593,True,Leve
2025-11-15 05:00:00,Pump_1,189310001,1.93,2.788,2.228,0.024935974855571127,True,Leve
2025-11-15 05:30:00,Pump_1,189310001,1.925,2.77,2.24,0.02483756750209281,True,Leve
2025-11-15 06:00:00,Pump_1,189310001,1.941,2.785,2.23,0.02459180857991989,True,Leve
2025-11-15 06:30:00,Pump_1,189310001,1.924,2.783,2.23,0.02452258931135075,True,Leve
2025-11-15 07:00:00,Pump_1,189310001,1.935,2.776,2.231,0.024419811316022208,True,Leve
2025-11-15 07:30:00,Pump_1,189310001,1.922,2.771,2.237,0.024342016013418573,True,Leve
2025-11-15 08:00:00,Pump_1,189310001,1.935,2.788,2.236,0.02410311861247999,True,Leve
2025-11-15 08:30:00,Pump_1,189310001,1.925,2.781,2.232,0.023996724497735298,True,Leve
2025-11-15 09:00:00,Pump_1,189310001,1.938,2.786,2.243,0.02395437953961253,True,Leve
2025-11-15 09:30:00,Pump_1,189310001,1.935,2.787,2.227,0.023961392246613634,True,Leve
2025-11-15 10:00:00,Pump_1,189310001,1.92,2.788,2.244,0.024043557446128738,True,Leve
2025-11-15 10:30:00,Pump_1,189310001,1.935,2.769,2.228,0.023909695179755615,True,Leve
2025-11-15 11:00:00,Pump_1,189310001,1.925,2.775,2.228,0.023832069235521492,True,Leve
2025-11-15 11:30:00,Pump_1,189310001,1.916,2.769,2.24,0.023702135527747803,True,Leve
2025-11-15 12:00:00,Pump_1,189310001,1.927,2.785,2.238,0.023585790753825556,True,Leve
2025-11-15 12:30:00,Pump_1,189310001,1.931,2.783,2.235,0.023610488405339428,True,Leve
2025-11-15 13:00:00,Pump_1,189310001,1.924,2.779,2.231,0.023509177963977255,True,Leve
2025-11-15 13:30:00,Pump_1,189310001,1.916,2.776,2.242,0.023501265873072948,True,Leve
2025-11-15 14:00:00,Pump_1,189310001,1.924,2.778,2.234,0.023299080924957433,True,Leve
2025-11-15 14:30:00,Pump_1,189310001,1.924,2.78,2.228,0.02326508404381579,True,Leve
2025-11-15 15:00:00,Pump_1,189310001,1.917,2.777,2.245,0.02326953483584102,True,Leve
2025-11-15 15:30:00,Pump_1,189310001,1.923,2.788,2.239,0.023121933514664354,True,Leve
2025-11-15 16:00:00,Pump_1,189310001,2.226,2.782,2.249,0.023013052078682143,True,Leve
2025-11-15 16:30:00,Pump_1,189310001,1.913,2.78,2.245,0.024730192272267637,True,Leve
2025-11-15 17:00:00,Pump_1,189310001,1.913,2.771,2.249,0.02450417845612583,True,Leve
2025-11-15 17:30:00,Pump_1,189310001,1.919,2.786,2.235,0.024276205892193876,True,Leve
2025-11-15 18:00:00,Pump_1,189310001,1.91,2.78,2.243,0.02426681152070808,True,Leve
2025-11-15 18:30:00,Pump_1,189310001,1.911,2.782,2.249,0.024131592434235762,True,Leve
2025-11-15 19:00:00,Pump_1,189310001,1.912,2.785,2.244,0.023985815815302933,True,Leve
2025-11-15 19:30:00,Pump_1,189310001,1.918,2.766,2.24,0.02396531455100408,True,Leve
2025-11-15 20:00:00,Pump_1,189310001,1.91,2.77,2.241,0.02382212195597431,True,Leve
2025-11-15 20:30:00,Pump_1,189310001,1.92,2.781,2.246,0.023701344794799597,True,Leve
2025-11-15 21:00:00,Pump_1,189310001,1.908,2.775,2.239,0.023579905687621746,True,Leve
2025-11-15 21:30:00,Pump_1,189310001,1.907,2.767,2.238,0.02354331740348364,True,Leve
2025-11-15 22:00:00,Pump_1,189310001,1.92,2.782,2.23,0.023444300088192465,True,Leve
2025-11-15 22:30:00,Pump_1,189310001,1.919,2.773,2.24,0.023420056076351028,True,Leve
2025-11-15 23:00:00,Pump_1,189310001,1.918,2.771,2.241,0.023415020078177293,True,Leve
2025-11-15 23:30:00,Pump_1,189310001,1.92,2.778,2.244,0.023338053394756492,True,Leve
2025-11-16 00:00:00,Pump_1,189310001,1.919,2.775,2.248,0.02327258534923471,True,Leve
2025-11-16 00:30:00,Pump_1,189310001,1.912,2.774,2.238,0.023164287063495697,True,Leve
2025-11-16 01:00:00,Pump_1,189310001,1.911,2.774,2.236,0.023214659504672313,True,Leve
2025-11-16 01:30:00,Pump_1,189310001,1.919,2.77,2.246,0.023192349044287495,True,Leve
2025-11-16 02:00:00,Pump_1,189310001,1.905,2.774,2.245,0.02311475610973058,True,Leve
2025-11-16 02:30:00,Pump_1,189310001,1.924,2.775,2.243,0.023140014684071404,True,Leve
2025-11-16 03:00:00,Pump_1,189310001,1.922,2.777,2.239,0.023051252927235682,True,Leve
2025-11-16 03:30:00,Pump_1,189310001,1.923,2.771,2.234,0.023031432249975822,True,Leve
2025-11-16 04:00:00,Pump_1,189310001,1.921,2.763,2.248,0.02296365634193616,True,Leve
2025-11-20 03:30:00,Pump_1,189310001,1.852,2.698,2.235,0.022802346478446978,True,Leve
2025-11-20 04:00:00,Pump_1,189310001,1.856,2.705,2.243,0.02281571001605395,True,Leve
2025-11-20 04:30:00,Pump_1,189310001,1.843,2.694,2.235,0.022840344839264302,True,Leve
2025-11-20 05:00:00,Pump_1,189310001,1.845,2.701,2.25,0.023074593717939258,True,Leve
2025-11-20 05:30:00,Pump_1,189310001,1.857,2.7,2.244,0.023170880032587327,True,Leve
2025-11-20 06:00:00,Pump_1,189310001,1.855,2.686,2.243,0.023196343255598037,True,Leve
2025-11-20 06:30:00,Pump_1,189310001,1.844,2.694,2.252,0.02318952294465252,True,Leve
2025-11-20 07:00:00,Pump_1,189310001,1.857,2.694,2.254,0.023234686379695002,True,Leve
2025-11-20 07:30:00,Pump_1,189310001,1.85,2.692,2.236,0.023130432509159436,True,Leve
2025-11-20 08:00:00,Pump_1,189310001,1.839,2.681,2.24,0.023126002226628948,True,Leve
2025-11-20 08:30:00,Pump_1,189310001,1.844,2.695,2.239,0.023276264145395718,True,Leve
2025-11-20 09:00:00,Pump_1,189310001,1.853,2.686,2.255,0.023406541202451885,True,Leve
2025-11-20 09:30:00,Pump_1,189310001,1.847,2.683,2.237,0.023304623426292054,True,Leve
2025-11-20 10:00:00,Pump_1,189310001,1.843,2.695,2.241,0.02329728874894008,True,Leve
2025-11-20 10:30:00,Pump_1,189310001,1.854,2.679,2.246,0.02338169765835249,True,Leve
2025-11-20 11:00:00,Pump_1,189310001,1.842,2.695,2.242,0.023218975870170837,True,Leve
2025-11-20 11:30:00,Pump_1,189310001,1.851,2.692,2.25,0.02326720625676017,True,Leve
2025-11-20 12:00:00,Pump_1,189310001,1.849,2.691,2.248,0.023165384772524986,True,Leve
2025-11-20 12:30:00,Pump_1,189310001,1.838,2.688,2.248,0.023057938124647823,True,Leve
2025-11-20 13:00:00,Pump_1,189310001,1.847,2.682,2.254,0.02300604979472016,True,Leve
2025-11-20 13:30:00,Pump_1,189310001,1.846,2.686,2.24,0.022705407093368234,True,Leve
2025-11-20 21:30:00,Pump_1,189310001,1.845,2.664,2.257,0.022853716250649102,True,Leve
2025-11-20 22:00:00,Pump_1,189310001,1.841,2.674,2.249,0.02281886469301583,True,Leve
2025-11-20 22:30:00,Pump_1,189310001,1.832,2.665,2.246,0.0228496751201628,True,Leve
2025-11-20 23:00:00,Pump_1,189310001,1.828,2.662,2.252,0.023025071799428698,True,Leve
2025-11-20 23:30:00,Pump_1,189310001,1.829,2.662,2.254,0.023034166830825063,True,Leve
2025-11-21 00:00:00,Pump_1,189310001,1.839,2.658,2.257,0.023091610040141812,True,Leve
2025-11-21 00:30:00,Pump_1,189310001,1.826,2.659,2.25,0.023007271510379654,True,Leve
2025-11-21 01:00:00,Pump_1,189310001,1.831,2.676,2.247,0.02297201351403489,True,Leve
2025-11-21 01:30:00,Pump_1,189310001,1.84,2.661,2.253,0.02303740880572648,True,Leve
2025-11-21 02:00:00,Pump_1,189310001,1.823,2.667,2.257,0.02280071636177211,True,Leve
2025-11-26 09:30:00,Pump_1,189310001,1.833,2.533,2.226,0.022731770750181624,True,Leve
2025-11-26 10:00:00,Pump_1,189310001,1.827,2.523,2.221,0.023392533270681366,True,Leve
2025-11-26 10:30:00,Pump_1,189310001,1.825,2.526,2.215,0.023993208605665554,True,Leve
2025-11-26 11:00:00,Pump_1,189310001,1.827,2.524,2.219,0.024358712693695914,True,Leve
2025-11-26 11:30:00,Pump_1,189310001,1.834,2.516,2.212,0.02468884139465477,True,Leve
2025-11-26 12:00:00,Pump_1,189310001,2.355,2.52,2.219,0.025000963416122582,True,Leve
2025-11-26 12:30:00,Pump_1,189310001,1.835,2.527,2.218,0.028304160758131677,True,Leve
2025-11-26 13:00:00,Pump_1,189310001,1.83,2.525,2.217,0.023926796295602796,True,Leve
2025-11-26 13:30:00,Pump_1,189310001,1.833,2.51,2.228,0.024427868750768602,True,Leve
2025-11-26 14:00:00,Pump_1,189310001,1.842,2.514,2.219,0.02465073874779433,True,Leve
2025-11-26 14:30:00,Pump_1,189310001,1.832,2.515,2.221,0.024840631767708145,True,Leve
2025-11-26 15:00:00,Pump_1,189310001,1.847,2.515,2.209,0.024983178786840324,True,Leve
2025-12-03 08:00:00,Pump_1,189310001,1.949,2.348,2.208,0.02275744282605048,True,Leve
2025-12-03 08:30:00,Pump_1,189310001,1.957,2.347,2.211,0.022850683654743312,True,Leve
2025-12-03 09:00:00,Pump_1,189310001,1.941,2.351,2.223,0.022964286241364495,True,Leve
2025-12-03 09:30:00,Pump_1,189310001,1.941,2.35,2.222,0.02298794141234756,True,Leve
2025-12-03 10:00:00,Pump_1,189310001,1.95,2.351,2.216,0.0230108204472871,True,Leve
2025-12-03 10:30:00,Pump_1,189310001,1.957,2.339,2.209,0.023058312312579952,True,Leve
2025-12-03 11:00:00,Pump_1,189310001,1.957,2.356,2.224,0.023223135413183278,True,Leve
2025-12-03 11:30:00,Pump_1,189310001,1.951,2.347,2.216,0.02325803045914563,True,Leve
2025-12-03 12:00:00,Pump_1,189310001,1.943,2.346,2.22,0.023378729741024014,True,Leve
2025-12-03 12:30:00,Pump_1,189310001,1.957,2.349,2.216,0.02346868379950983,True,Leve
2025-12-03 13:00:00,Pump_1,189310001,1.951,2.35,2.214,0.02355862455810494,True,Leve
2025-12-03 13:30:00,Pump_1,189310001,1.957,2.349,2.224,0.023564694066913233,True,Leve
2025-12-03 14:00:00,Pump_1,189310001,1.956,2.336,2.215,0.02364610149022214,True,Leve
2025-12-03 14:30:00,Pump_1,189310001,1.954,2.354,2.225,0.02379976831834829,True,Leve
2025-12-03 15:00:00,Pump_1,189310001,1.965,2.343,2.209,0.023800882772091112,True,Leve
2025-12-03 15:30:00,Pump_1,189310001,1.949,2.336,2.223,0.024009572865824797,True,Leve
2025-12-03 16:00:00,Pump_1,189310001,1.955,2.349,2.213,0.02403083769724412,True,Leve
2025-12-03 16:30:00,Pump_1,189310001,1.952,2.339,2.222,0.024219497420407927,True,Leve
2025-12-03 17:00:00,Pump_1,189310001,1.963,2.337,2.211,0.024249551125389086,True,Leve
2025-12-03 17:30:00,Pump_1,189310001,1.962,2.344,2.212,0.024403120748893854,True,Leve
2025-12-03 18:00:00,Pump_1,189310001,1.956,2.344,2.224,0.02453887322041479,True,Leve
2025-12-03 18:30:00,Pump_1,189310001,1.95,2.333,2.219,0.02455309450460222,True,Leve
2025-12-03 19:00:00,Pump_1,189310001,1.956,2.34,2.219,0.024598802298566633,True,Leve
