timesTamp,parameterName,sensorId,RMSVelocityH,RMSVelocityV,RMSVelocityA,energy,rms_magnitude,max_rms,proxy_anomaly,split,statistical_anomaly,if_anomaly,if_anomaly_bool,if_anomaly_score,RMSVelocityH_rolling_mean_5,RMSVelocityV_rolling_mean_5,RMSVelocityA_rolling_mean_5,energy_rolling_mean_5,RMSVelocityH_rolling_std_5,RMSVelocityV_rolling_std_5,RMSVelocityA_rolling_std_5,energy_rolling_std_5,RMSVelocityH_diff_abs,RMSVelocityV_diff_abs,RMSVelocityA_diff_abs,energy_diff_abs,hour,day_of_week
2025-01-01 07:00:00,Pump_1,189310001,0.311,0.262,0.362,0.29640900000000003,0.5444345690714358,0.362,False,train,False,1,False,0.46915973410114375,0.3104,0.254,0.3554,0.2872554,0.005983310120660636,0.0065192024052026405,0.004929503017546567,0.0060324591005657445,0.0020000000000000018,0.01100000000000001,0.0050000000000000044,0.007990000000000053,7,2
2025-01-01 07:30:00,Pump_1,189310001,0.311,0.258,0.369,0.299446,0.5472165933156633,0.369,False,train,False,1,False,0.4706912183920836,0.3096,0.2548,0.3592,0.2898964,0.005458937625582461,0.006760177512462219,0.006723094525588746,0.008035383736947357,0.0,0.0040000000000000036,0.007000000000000006,0.0030369999999999564,7,2
2025-01-01 08:00:00,Pump_1,189310001,0.3,0.249,0.365,0.285226,0.5340655390492818,0.365,False,train,False,1,False,0.47362623709250257,0.3096,0.253,0.362,0.2909886,0.005458937625582461,0.006892024376045104,0.005196152422706807,0.006547374153047759,0.01100000000000001,0.009000000000000008,0.0040000000000000036,0.01422000000000001,8,2
2025-01-01 08:30:00,Pump_1,189310001,0.307,0.248,0.369,0.291914,0.5402906625141694,0.369,False,train,False,1,False,0.47084068514766214,0.30839999999999995,0.2536,0.36439999999999995,0.2922828,0.0051768716422178835,0.006107372593840977,0.005079370039680331,0.005770622817339367,0.007000000000000006,0.0010000000000000009,0.0040000000000000036,0.006688000000000027,8,2
2025-01-01 09:00:00,Pump_1,189310001,0.3,0.26,0.354,0.282916,0.5318984865554705,0.354,False,train,False,1,False,0.47711224876955804,0.30579999999999996,0.25539999999999996,0.3638,0.2911822,0.00554075807087796,0.006465291950097845,0.006220932405998491,0.007070214650206726,0.007000000000000006,0.01200000000000001,0.015000000000000013,0.008998000000000006,9,2
2025-01-01 09:30:00,Pump_1,189310001,0.316,0.265,0.357,0.29752999999999996,0.5454631059934301,0.357,False,train,False,1,False,0.4810968445618846,0.3068,0.25600000000000006,0.3628,0.29140639999999995,0.006978538528947125,0.007314369419163905,0.006942621983084065,0.007291699719543966,0.016000000000000014,0.0050000000000000044,0.0030000000000000027,0.01461399999999996,9,2
2025-01-01 10:00:00,Pump_1,189310001,0.311,0.261,0.363,0.29661099999999996,0.5446200510447627,0.363,False,train,False,1,False,0.4645479063311202,0.30679999999999996,0.25660000000000005,0.3616,0.29083939999999997,0.006978538528947125,0.007635443667528444,0.006066300355241406,0.006586364460003531,0.0050000000000000044,0.0040000000000000036,0.006000000000000005,0.0009190000000000031,10,2
2025-01-01 10:30:00,Pump_1,189310001,0.313,0.257,0.369,0.300179,0.547885937034343,0.369,False,train,False,1,False,0.4650556959690412,0.3094,0.2582,0.36239999999999994,0.29383,0.006188699378706327,0.006379655163094666,0.006841052550594983,0.006791910887224388,0.0020000000000000018,0.0040000000000000036,0.006000000000000005,0.0035680000000000156,10,2
2025-01-01 11:00:00,Pump_1,189310001,0.321,0.265,0.362,0.30431,0.5516430004994172,0.362,False,train,False,1,False,0.47114205869381687,0.31220000000000003,0.2616,0.361,0.29630919999999994,0.007791020472313028,0.003435112807463615,0.005787918451395278,0.008061442098036617,0.008000000000000007,0.008000000000000007,0.007000000000000006,0.004131000000000051,11,2
2025-01-01 11:30:00,Pump_1,189310001,0.304,0.259,0.36,0.289097,0.537677412581187,0.36,False,train,False,1,False,0.49054364150107527,0.313,0.26139999999999997,0.36219999999999997,0.2975454,0.0062849025449883385,0.003577708763999744,0.004438468204234661,0.005588928009913614,0.017000000000000015,0.006000000000000005,0.0020000000000000018,0.015213000000000032,11,2
2025-01-01 12:00:00,Pump_1,189310001,0.307,0.263,0.374,0.303294,0.5507213451465269,0.374,False,train,False,1,False,0.47429028795682854,0.31120000000000003,0.261,0.3656,0.29869819999999997,0.0064961527075647315,0.0031622776601684713,0.005770615218501643,0.0061511358869721575,0.0030000000000000027,0.0040000000000000036,0.014000000000000012,0.014197000000000015,12,2
2025-01-01 12:30:00,Pump_1,189310001,0.314,0.258,0.362,0.296204,0.5442462677869275,0.362,False,train,False,1,False,0.46930564985679996,0.3118,0.2604,0.3654,0.2986168,0.006610597552415417,0.00343511280746362,0.005899152481501284,0.0061882426988602085,0.007000000000000006,0.0050000000000000044,0.01200000000000001,0.007089999999999985,12,2
2025-01-01 13:00:00,Pump_1,189310001,0.306,0.248,0.373,0.294269,0.5424656671163623,0.373,False,train,False,1,False,0.46824589499311603,0.31039999999999995,0.2586,0.36619999999999997,0.2974348,0.007021395872616812,0.006580273550544904,0.006723094525588854,0.006376806936076776,0.008000000000000007,0.010000000000000009,0.01100000000000001,0.00193500000000002,13,2
2025-01-01 13:30:00,Pump_1,189310001,0.321,0.255,0.378,0.31095,0.5576289088632331,0.378,False,train,False,1,False,0.48067033871538867,0.3104,0.2566,0.3694,0.2987628,0.007021395872616812,0.005594640292279839,0.007924645102463775,0.008503367021362574,0.015000000000000013,0.007000000000000006,0.0050000000000000044,0.016681,13,2
2025-01-01 14:00:00,Pump_1,189310001,0.317,0.252,0.371,0.30163399999999996,0.5492121630117089,0.371,False,train,False,1,False,0.4651005219274321,0.31300000000000006,0.25520000000000004,0.37160000000000004,0.3012702,0.006442049363362641,0.005718391382198423,0.0059413803110054605,0.006569052991108859,0.0040000000000000036,0.0030000000000000027,0.007000000000000006,0.009316000000000046,14,2
2025-01-01 14:30:00,Pump_1,189310001,0.312,0.266,0.381,0.313261,0.5596972395858318,0.381,False,train,False,1,False,0.47026084907504245,0.31399999999999995,0.25579999999999997,0.373,0.3032636,0.005612486080161023,0.00679705818718666,0.007314369419164153,0.008550221184273302,0.0050000000000000044,0.014000000000000012,0.010000000000000009,0.011627000000000054,14,2
2025-01-01 15:00:00,Pump_1,189310001,0.325,0.259,0.376,0.31408200000000003,0.560430191906182,0.376,False,train,False,1,False,0.47868420655832694,0.3162,0.256,0.3758,0.30683920000000003,0.007463243262818251,0.006892024376045199,0.003962322551232353,0.00859797038259585,0.013000000000000012,0.007000000000000006,0.0050000000000000044,0.0008210000000000162,15,2
2025-01-01 15:30:00,Pump_1,189310001,0.31,0.262,0.382,0.310668,0.5573759951774027,0.382,False,train,False,1,False,0.48222256596770147,0.317,0.25880000000000003,0.3776,0.310119,0.006204836822995612,0.005540758070878133,0.00439317652729831,0.004963988315860014,0.015000000000000013,0.0030000000000000027,0.006000000000000005,0.003414000000000028,15,2
2025-01-01 16:00:00,Pump_1,189310001,0.315,0.27,0.383,0.31881400000000004,0.5646361660396897,0.383,False,train,False,1,False,0.46726804266398064,0.31579999999999997,0.26180000000000003,0.3786,0.3116918,0.00580517010948016,0.006870225614927143,0.005029910535984213,0.006346429799501027,0.0050000000000000044,0.008000000000000007,0.0010000000000000009,0.008146000000000042,16,2
2025-01-01 16:30:00,Pump_1,189310001,0.312,0.254,0.383,0.308549,0.555471871475055,0.383,False,train,False,1,False,0.48735183669077065,0.31479999999999997,0.2622,0.381,0.3130748,0.005974947698515992,0.00618061485614506,0.0029154759474235565,0.0038814652774427955,0.0030000000000000027,0.016000000000000014,0.0,0.010265000000000024,16,2
2025-01-01 17:00:00,Pump_1,189310001,0.312,0.261,0.374,0.305341,0.5525766915098753,0.374,False,train,False,1,False,0.47474002746130983,0.3148,0.2612,0.37960000000000005,0.31149079999999996,0.005974947698515992,0.00580517010948009,0.0042778499272420846,0.005183985021196965,0.0,0.007000000000000006,0.009000000000000008,0.003208000000000044,17,2
2025-01-01 17:30:00,Pump_1,189310001,0.327,0.266,0.372,0.31606900000000004,0.5622001422980966,0.372,False,train,False,1,False,0.4838049918802883,0.31520000000000004,0.26260000000000006,0.3788,0.3118882,0.006833739825308078,0.005983310120660718,0.005357238094392024,0.00549888094979283,0.015000000000000013,0.0050000000000000044,0.0020000000000000018,0.01072800000000007,17,2
2025-01-01 18:00:00,Pump_1,189310001,0.317,0.265,0.367,0.30540300000000004,0.5526327894723584,0.367,False,train,False,1,False,0.47531900287814016,0.3166,0.2632,0.3758,0.31083520000000003,0.006188699378706493,0.006058052492344462,0.007049822692806169,0.006244510645358418,0.010000000000000009,0.0010000000000000009,0.0050000000000000044,0.010666000000000009,18,2
2025-01-01 18:30:00,Pump_1,189310001,0.323,0.265,0.371,0.312195,0.5587441274859182,0.371,False,train,False,1,False,0.47124057614872494,0.3182,0.2622,0.3734,0.3095114,0.006685805860178912,0.004969909455915773,0.005941380311005563,0.004620639219847693,0.006000000000000005,0.0,0.0040000000000000036,0.006791999999999965,18,2
2025-01-01 19:00:00,Pump_1,189310001,0.319,0.255,0.37,0.303686,0.5510771270883958,0.37,False,train,False,1,False,0.48406163415954473,0.3196,0.2624,0.3708,0.3085388,0.005727128425310811,0.004560701700396656,0.0025884358211097722,0.005331053948329044,0.0040000000000000036,0.010000000000000009,0.0010000000000000009,0.008508999999999989,19,2
2025-01-01 19:30:00,Pump_1,189310001,0.313,0.269,0.373,0.30945900000000004,0.556290391791913,0.373,False,train,False,1,False,0.4871668043836297,0.31980000000000003,0.26400000000000007,0.37059999999999993,0.30936240000000004,0.005403702434442805,0.005291502622129267,0.002302172886645185,0.005022693580141497,0.006000000000000005,0.014000000000000012,0.0030000000000000027,0.005773000000000028,19,2
2025-01-01 20:00:00,Pump_1,189310001,0.326,0.261,0.371,0.31203800000000004,0.5586036161716106,0.371,False,train,False,1,False,0.49268558427277265,0.3196,0.263,0.37039999999999995,0.30855620000000006,0.005079370039680411,0.005291502622129267,0.00219089023002162,0.003867827646107639,0.013000000000000012,0.008000000000000007,0.0020000000000000018,0.002578999999999998,20,2
2025-01-01 20:30:00,Pump_1,189310001,0.326,0.254,0.372,0.309176,0.5560359700594918,0.372,False,train,False,1,False,0.4885450505368514,0.3214,0.26080000000000003,0.3714,0.3093108,0.00550454357780947,0.006418722614352562,0.0011401754251010073,0.0034436441018192497,0.0,0.007000000000000006,0.0010000000000000009,0.002862000000000031,20,2
2025-01-01 21:00:00,Pump_1,189310001,0.315,0.253,0.384,0.31069,0.5573957301594622,0.384,False,train,False,1,False,0.4828575207115008,0.3198,0.2584000000000001,0.374,0.3090098,0.006058052492344642,0.006693280212272687,0.005700877125496097,0.003184545367865649,0.01100000000000001,0.0010000000000000009,0.01200000000000001,0.0015140000000000153,21,2
2025-01-01 21:30:00,Pump_1,189310001,0.32,0.26,0.383,0.316689,0.5627512772086795,0.383,False,train,False,1,False,0.4759610284371621,0.32,0.2594,0.3766,0.31161040000000007,0.006041522986797549,0.006426507605223933,0.006348228099241945,0.0030568358313776437,0.0050000000000000044,0.007000000000000006,0.0010000000000000009,0.005998999999999977,21,2
2025-01-01 22:00:00,Pump_1,189310001,0.331,0.256,0.384,0.322553,0.5679374965610212,0.384,False,train,False,1,False,0.4826088601774551,0.3236,0.2568,0.3788,0.3142292,0.0061886993787066595,0.0035637059362412394,0.0066858058601791046,0.005435954074492707,0.01100000000000001,0.0040000000000000036,0.0010000000000000009,0.00586399999999998,22,2
2025-01-01 22:30:00,Pump_1,189310001,0.326,0.269,0.379,0.322278,0.5676953408299209,0.379,False,train,False,1,False,0.4785166276638773,0.3236,0.2584,0.3804,0.3162772,0.0061886993787066595,0.00650384501660372,0.005128352561983754,0.006269144495064201,0.0050000000000000044,0.013000000000000012,0.0050000000000000044,0.0002749999999999697,22,2
2025-01-01 23:00:00,Pump_1,189310001,0.323,0.271,0.772,0.773754,0.8796328779667117,0.772,False,train,False,1,False,0.6072244430940023,0.323,0.26180000000000003,0.46040000000000003,0.4091928,0.006041522986797617,0.007918333157931725,0.1742018943639822,0.2038536610971213,0.0030000000000000027,0.0020000000000000018,0.393,0.45147600000000004,23,2
2025-01-01 23:30:00,Pump_1,189310001,0.316,0.258,0.386,0.31541600000000003,0.5616190879947013,0.386,False,train,False,1,False,0.6265719208188155,0.32320000000000004,0.26280000000000003,0.46080000000000004,0.410138,0.005718391382198669,0.006760177512462298,0.17398476944836297,0.20329294144534382,0.007000000000000006,0.013000000000000012,0.386,0.458338,23,2
2025-01-02 00:00:00,Pump_1,189310001,0.321,0.273,0.393,0.332019,0.5762108988903282,0.393,False,train,False,1,False,0.5447637515036725,0.3234,0.2654,0.4628,0.413204,0.005594640292280108,0.007829431652425396,0.17292108026495792,0.20164011316327907,0.0050000000000000044,0.015000000000000013,0.007000000000000006,0.01660299999999998,0,3
2025-01-02 00:30:00,Pump_1,189310001,0.315,0.271,0.375,0.313291,0.5597240391478644,0.375,False,train,False,1,False,0.5529377140215286,0.3202,0.2684,0.461,0.41135160000000004,0.004658325879541131,0.005983310120660646,0.17398994223805012,0.202720736350034,0.006000000000000005,0.0020000000000000018,0.018000000000000016,0.018728000000000022,0,3
2025-01-02 01:00:00,Pump_1,189310001,0.335,0.27,0.382,0.33104900000000004,0.5753685775222697,0.382,False,train,False,1,False,0.5550332300666195,0.322,0.2686,0.46159999999999995,0.4131058,0.008000000000000234,0.006024948132556835,0.17364129693134642,0.2017930889839887,0.020000000000000018,0.0010000000000000009,0.007000000000000006,0.01775800000000005,1,3
2025-01-02 01:30:00,Pump_1,189310001,0.324,0.264,0.388,0.325216,0.5702771256152573,0.388,False,train,False,1,False,0.4791869739687947,0.32220000000000004,0.26720000000000005,0.3848,0.3233982,0.008043631020876319,0.00614003257320352,0.006760177512462333,0.008689481267601825,0.01100000000000001,0.006000000000000005,0.006000000000000005,0.005833000000000033,1,3
2025-01-02 02:00:00,Pump_1,189310001,0.333,0.271,0.394,0.33956600000000003,0.5827229187186651,0.394,False,train,False,1,False,0.4791856243134917,0.3256,0.26980000000000004,0.38639999999999997,0.3282282,0.008354639429682495,0.0034205262752974065,0.007956129712366537,0.0097860369762229,0.009000000000000008,0.007000000000000006,0.006000000000000005,0.01435000000000003,2,3
2025-01-02 02:30:00,Pump_1,189310001,0.329,0.274,0.393,0.337766,0.5811763931888494,0.393,False,train,False,1,False,0.4793041136127716,0.32720000000000005,0.27,0.3864,0.32937760000000005,0.008012490249604438,0.003674234614174764,0.007956129712366537,0.010642602374419585,0.0040000000000000036,0.0030000000000000027,0.0010000000000000009,0.0018000000000000238,2,3
2025-01-02 03:00:00,Pump_1,189310001,0.33,0.273,0.385,0.331654,0.575894087484843,0.385,False,train,False,1,False,0.47465259845008184,0.33020000000000005,0.2704000000000001,0.38839999999999997,0.3330502,0.004207136793593427,0.003911521443121584,0.005128352561983403,0.005745069294621241,0.0010000000000000009,0.0010000000000000009,0.008000000000000007,0.006112000000000006,3,3
2025-01-02 03:30:00,Pump_1,189310001,0.335,0.266,0.382,0.328905,0.5735023975538376,0.382,False,train,False,1,False,0.4739187144652997,0.3302,0.26960000000000006,0.3884,0.3326214,0.004207136793593427,0.004393176527297754,0.005128352561983403,0.0060058683635257955,0.0050000000000000044,0.007000000000000006,0.0030000000000000027,0.0027490000000000014,3,3
2025-01-02 04:00:00,Pump_1,189310001,0.337,0.271,0.382,0.332934,0.5770043327393651,0.382,False,train,False,1,False,0.4770578462042698,0.3328,0.271,0.38720000000000004,0.334165,0.0033466401061376244,0.0030822070014844805,0.005890670590009396,0.004405283305305047,0.0020000000000000018,0.0050000000000000044,0.0,0.004029000000000005,4,3
2025-01-02 04:30:00,Pump_1,189310001,0.33,0.265,0.39,0.33122500000000005,0.5755215026391282,0.39,False,train,False,1,False,0.47692726327141943,0.3322,0.26980000000000004,0.38639999999999997,0.33249680000000004,0.0035637059362422932,0.00408656334834051,0.004929503017546656,0.0032857429449060387,0.007000000000000006,0.006000000000000005,0.008000000000000007,0.0017089999999999606,4,3
2025-01-02 05:00:00,Pump_1,189310001,0.337,0.267,0.393,0.339307,0.5825006437764683,0.393,False,train,False,1,False,0.46836532874061143,0.3338,0.2684,0.38639999999999997,0.332805,0.0035637059362423978,0.003435112807463543,0.004929503017546656,0.003915477173985285,0.007000000000000006,0.0020000000000000018,0.0030000000000000027,0.008081999999999978,5,3
2025-01-02 05:30:00,Pump_1,189310001,0.337,0.274,0.397,0.34625400000000006,0.5884335136614841,0.397,False,train,False,1,False,0.46604722022916745,0.33520000000000005,0.2686,0.3888,0.33572500000000005,0.0030331501776222672,0.0037815340802378077,0.006685805860178866,0.007039933344854844,0.0,0.007000000000000006,0.0040000000000000036,0.0069470000000000365,5,3
2025-01-02 06:00:00,Pump_1,189310001,0.331,0.271,0.386,0.331998,0.5761926761075673,0.386,False,train,False,1,False,0.4684655056998979,0.33440000000000003,0.26959999999999995,0.3896,0.3363436,0.0035777087640010033,0.003577708763999644,0.005856620185738721,0.006397410515200572,0.006000000000000005,0.0030000000000000027,0.01100000000000001,0.014256000000000046,6,3
2025-01-02 06:30:00,Pump_1,189310001,0.339,0.261,0.384,0.330498,0.5748895546102747,0.384,False,train,False,1,False,0.46862527033218815,0.33480000000000004,0.2676,0.39,0.33585640000000005,0.0040249223595008364,0.005079370039680134,0.005244044240850979,0.006801953638477625,0.008000000000000007,0.010000000000000009,0.0020000000000000018,0.0015000000000000013,6,3
2025-01-02 07:00:00,Pump_1,189310001,0.336,0.264,0.4,0.34259200000000006,0.5853135911628912,0.4,False,train,False,1,False,0.4744312780396173,0.336,0.26739999999999997,0.392,0.33812980000000004,0.0030000000000017335,0.005224940191045273,0.0068920243760453,0.006766516770096593,0.0030000000000000027,0.0030000000000000027,0.016000000000000014,0.01209400000000005,7,3
2025-01-02 07:30:00,Pump_1,189310001,0.34,0.835,0.386,0.961821,0.9807247320221919,0.835,False,train,False,1,False,0.5945060712756078,0.33660000000000007,0.381,0.39060000000000006,0.46263260000000006,0.0035071355833515587,0.2538473951018603,0.007334848328357062,0.2791360484222702,0.0040000000000000036,0.571,0.014000000000000012,0.619229,7,3
2025-01-02 08:00:00,Pump_1,189310001,0.329,0.268,0.395,0.33609000000000006,0.5797326970251032,0.395,False,train,False,1,False,0.6227220132476404,0.335,0.3798,0.3902,0.46059980000000006,0.004847679857417361,0.25449302544470637,0.00694262198308408,0.2802303176910021,0.01100000000000001,0.567,0.009000000000000008,0.625731,8,3
2025-01-02 08:30:00,Pump_1,189310001,0.341,0.271,0.406,0.35455800000000004,0.5954477307035438,0.406,False,train,False,1,False,0.5459224831865962,0.337,0.3798,0.3942,0.4651118,0.00484767985741745,0.25449302544470637,0.009284395510748295,0.277813234690502,0.01200000000000001,0.0030000000000000027,0.01100000000000001,0.018467999999999984,8,3
2025-01-02 09:00:00,Pump_1,189310001,0.327,0.279,0.402,0.34637400000000007,0.588535470468858,0.402,False,train,False,1,False,0.5417427332385366,0.3346,0.3834,0.39780000000000004,0.468287,0.006348228099242326,0.252511979913825,0.007694153624668779,0.2759747062685273,0.014000000000000012,0.008000000000000007,0.0040000000000000036,0.008183999999999969,9,3
2025-01-02 09:30:00,Pump_1,189310001,0.337,0.273,0.398,0.3465020000000001,0.5886442049319777,0.398,False,train,False,1,False,0.536444574584905,0.3348,0.38520000000000004,0.39740000000000003,0.469069,0.006418722614353256,0.2514780308496151,0.0076026311234995226,0.27553468455894975,0.010000000000000009,0.006000000000000005,0.0040000000000000036,0.000128000000000017,9,3
2025-01-02 10:00:00,Pump_1,189310001,0.33,0.278,0.407,0.351833,0.5931551230496117,0.407,False,train,False,1,False,0.46072726119551094,0.33280000000000004,0.27380000000000004,0.4016,0.34707140000000003,0.005932958789677306,0.004658325879538944,0.005128352561983676,0.007073254965006085,0.007000000000000006,0.0050000000000000044,0.008999999999999952,0.005330999999999919,10,3
2025-01-02 10:30:00,Pump_1,189310001,0.332,0.262,0.4,0.33886800000000006,0.5821236981948081,0.4,False,train,False,1,False,0.47067537306529017,0.33340000000000003,0.2726,0.40259999999999996,0.347627,0.0055946402922805874,0.0068044103344803005,0.003847076812334894,0.0060267095499935116,0.0020000000000000018,0.016000000000000014,0.006999999999999951,0.012964999999999949,10,3
2025-01-02 11:00:00,Pump_1,189310001,0.327,0.274,0.391,0.334886,0.5786933557593348,0.391,False,train,False,1,False,0.4617324406419582,0.3306,0.2732,0.3996,0.34369260000000007,0.00415932686861807,0.006760177512460921,0.005856620185738867,0.006748735348195585,0.0050000000000000044,0.01200000000000001,0.009000000000000008,0.003982000000000041,11,3
2025-01-02 11:30:00,Pump_1,189310001,0.345,0.268,0.391,0.34373,0.5862849136725249,0.391,False,train,False,1,False,0.48338143076231815,0.3342,0.271,0.39740000000000003,0.3431638,0.007049822692806505,0.006164414002967533,0.006730527468185775,0.006587773918402536,0.01799999999999996,0.006000000000000005,0.0,0.008843999999999963,11,3
2025-01-02 12:00:00,Pump_1,189310001,0.331,0.277,0.395,0.34231500000000004,0.5850769180201865,0.395,False,train,False,1,False,0.4708466322256631,0.333,0.2718,0.3968,0.34232640000000003,0.0069641941385927076,0.00672309452558732,0.006797058187186791,0.0063179456550357255,0.013999999999999957,0.009000000000000008,0.0040000000000000036,0.001414999999999944,12,3
2025-01-02 12:30:00,Pump_1,189310001,0.34,0.265,0.409,0.35310600000000003,0.5942272292650347,0.409,False,train,False,1,False,0.46922480549545975,0.335,0.2692,0.3972,0.342581,0.007314369419164569,0.006220932405996896,0.007563068160475817,0.006803785269979123,0.009000000000000008,0.01200000000000001,0.013999999999999957,0.010790999999999995,12,3
2025-01-02 13:00:00,Pump_1,189310001,0.34,0.277,0.401,0.35313000000000005,0.5942474232169628,0.401,False,train,False,1,False,0.46551403571942673,0.3366,0.2722,0.39740000000000003,0.3454334,0.007368853370776927,0.005449770637373836,0.007668115805072531,0.00777785444708143,0.0,0.01200000000000001,0.007999999999999952,2.4000000000024002e-05,13,3
2025-01-02 13:30:00,Pump_1,189310001,0.346,0.263,0.4,0.348885,0.590664879606025,0.4,False,train,False,1,False,0.46509531659669767,0.3404,0.27,0.3992,0.3482332,0.005941380311006191,0.006633249580709453,0.006797058187186857,0.005085557363749198,0.00599999999999995,0.014000000000000012,0.0010000000000000009,0.004245000000000054,13,3
2025-01-02 14:00:00,Pump_1,189310001,0.346,0.278,0.41,0.3651,0.6042350536008317,0.41,False,train,False,1,False,0.46378808606214084,0.3406,0.27199999999999996,0.403,0.3525072000000001,0.006148170459576747,0.00734846922834832,0.006363961030679366,0.008311533053533623,0.0,0.015000000000000013,0.009999999999999953,0.01621499999999998,14,3
2025-01-02 14:30:00,Pump_1,189310001,0.332,0.271,0.395,0.33969000000000005,0.5828293060579572,0.395,False,train,False,1,False,0.47878690534947776,0.3408,0.27080000000000004,0.403,0.3519822,0.005761944116356245,0.006797058187185259,0.006363961030679366,0.009156253010920025,0.013999999999999957,0.007000000000000006,0.014999999999999958,0.025409999999999933,14,3
2025-01-02 15:00:00,Pump_1,189310001,0.344,0.27,0.409,0.358517,0.5987628913017239,0.409,False,train,False,1,False,0.4679135016914349,0.3416,0.2718,0.403,0.35306440000000006,0.0058991524815021285,0.0060580524923429056,0.006363961030679366,0.009629807594130917,0.011999999999999955,0.0010000000000000009,0.013999999999999957,0.018826999999999927,15,3
2025-01-02 15:30:00,Pump_1,189310001,0.345,0.268,0.416,0.363905,0.6032453895389503,0.416,False,train,False,1,False,0.46311419279745947,0.34259999999999996,0.27,0.40599999999999997,0.3552194,0.0059833101206617405,0.005431390245598474,0.008396427811873748,0.01078456022747245,0.0010000000000000009,0.0020000000000000018,0.007000000000000006,0.005388000000000004,15,3
